Unnamed: 0,ano,categoria,provincia,canton,latitud,longitud,total,sector
555,2007,Hidrometereológico,Puntarenas,Coto Brus,"8.819879313386418,",-82.9704079330485,15.72230365706452,SOCIAL
556,2007,Hidrometereológico,Puntarenas,Esparza,9.99208432,-84.6678781023639,19.12377825536548,INFRAESTRUCTURA
557,2007,Hidrometereológico,Puntarenas,Esparza,9.99208432,-84.6678781023639,18.912680719982188,PRODUCTIVO
558,2007,Hidrometereológico,Puntarenas,Esparza,9.99208432,-84.6678781023639,15.353737497886025,SOCIAL
559,2007,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,18.3070640171654,INFRAESTRUCTURA
560,2007,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,18.858935674883522,INFRAESTRUCTURA
561,2007,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,14.180153671552183,OTROS
562,2007,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,19.59316288118693,SOCIAL
563,2007,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,18.912680719982188,PRODUCTIVO
564,2007,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,15.353737497886025,SOCIAL
565,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,21.67453753771581,INFRAESTRUCTURA
566,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,21.21490864129563,INFRAESTRUCTURA
567,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,18.420680743952367,INFRAESTRUCTURA
568,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,19.758309933090974,OTROS
569,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,20.14344734169347,HÍDRICO
570,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,19.552082855443466,OTROS
571,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,20.037094270122893,SOCIAL
572,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,18.912680719982188,PRODUCTIVO
573,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,20.501995530013883,INFRAESTRUCTURA
574,2007,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,19.143201403757367,SOCIAL
575,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,18.385053566309214,INFRAESTRUCTURA
576,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,18.473273194071535,INFRAESTRUCTURA
577,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,16.012735135300492,INFRAESTRUCTURA
578,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,15.068273526459642,OTROS
579,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,18.83939107881055,SOCIAL
580,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,18.912680719982188,PRODUCTIVO
581,2007,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,15.353737497886025,SOCIAL
582,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,20.19563309486404,INFRAESTRUCTURA
583,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,19.617628933341337,INFRAESTRUCTURA
584,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,18.80594314474301,INFRAESTRUCTURA
585,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,20.276353538924074,OTROS
586,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,18.939474537367534,HÍDRICO
587,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,20.568948476562053,SOCIAL
588,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,18.912680719982188,PRODUCTIVO
589,2007,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,17.34484685645259,SOCIAL
590,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,19.238608641409616,INFRAESTRUCTURA
591,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,20.527980613760597,OTROS
592,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,21.588294010802755,HÍDRICO
593,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,16.489659207390805,OTROS
594,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,20.720762706728294,SOCIAL
595,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.912680719982188,PRODUCTIVO
596,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,19.809471985270843,INFRAESTRUCTURA
597,2007,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.50285122016618,SOCIAL
598,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,21.486283004215263,INFRAESTRUCTURA
599,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,20.53113633916137,INFRAESTRUCTURA
600,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,19.466408560700422,INFRAESTRUCTURA
601,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,18.064005800013632,OTROS
602,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,21.02337042939675,HÍDRICO
603,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,19.143386726753857,OTROS
604,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,18.912680719982188,PRODUCTIVO
605,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,20.294787954529173,INFRAESTRUCTURA
606,2007,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,16.062194599248375,SOCIAL
607,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,19.591613694200102,INFRAESTRUCTURA
608,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,19.659054974995634,INFRAESTRUCTURA
609,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,19.32742606298299,INFRAESTRUCTURA
610,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,18.611301103561015,OTROS
611,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,18.258161814454592,HÍDRICO
612,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,18.912680719982188,PRODUCTIVO
613,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,16.825457670279434,SOCIAL
614,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,20.56193420233503,INFRAESTRUCTURA
615,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,20.508214455529536,INFRAESTRUCTURA
616,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,18.410630408098864,INFRAESTRUCTURA
617,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,17.14771506813948,HÍDRICO
618,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,20.19138680398259,SOCIAL
619,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,18.912680719982188,PRODUCTIVO
620,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,18.480140706640107,SOCIAL
621,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,20.382323624853747,INFRAESTRUCTURA
622,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,19.23604555723656,INFRAESTRUCTURA
623,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,18.518714484223732,INFRAESTRUCTURA
624,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,18.197537192638155,HÍDRICO
625,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,20.345659056966642,SOCIAL
626,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,18.912680719982188,PRODUCTIVO
627,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,18.36396569416499,SOCIAL
628,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,21.160617133916897,INFRAESTRUCTURA
629,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,20.635526922638405,INFRAESTRUCTURA
630,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,18.710226079450923,INFRAESTRUCTURA
631,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,18.0051652999907,OTROS
632,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,17.72753356339242,HÍDRICO
633,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,21.5348624977059,SOCIAL
634,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,18.912680719982188,PRODUCTIVO
635,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,18.618109920454927,SOCIAL
636,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,19.034510870155376,INFRAESTRUCTURA
637,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,19.057257573023918,INFRAESTRUCTURA
638,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,18.912680719982188,PRODUCTIVO
639,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,16.611347374370112,SOCIAL
640,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,18.632515794518085,INFRAESTRUCTURA
641,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,18.258161814454592,INFRAESTRUCTURA
642,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,17.906850611166075,INFRAESTRUCTURA
643,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,15.137266397946593,OTROS
644,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,18.09217667698033,SOCIAL
645,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,18.912680719982188,PRODUCTIVO
646,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,15.353737497886025,SOCIAL
647,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,18.539352273669863,INFRAESTRUCTURA
648,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,15.201804919084164,INFRAESTRUCTURA
649,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,17.85504688369138,INFRAESTRUCTURA
650,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,16.300417207752275,HÍDRICO
651,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,18.900015700626984,SOCIAL
652,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,18.912680719982188,PRODUCTIVO
653,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,16.227517338881153,SOCIAL
654,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,19.81051383637042,INFRAESTRUCTURA
655,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,20.10150865247314,INFRAESTRUCTURA
656,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,20.108404745184995,INFRAESTRUCTURA
657,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,15.424948470398375,OTROS
658,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,18.802535986421397,SOCIAL
659,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,18.912680719982188,PRODUCTIVO
660,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,15.353737497886025,SOCIAL
661,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,22.346369940144328,INFRAESTRUCTURA
662,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,18.988976149078407,INFRAESTRUCTURA
663,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,19.91365809587421,INFRAESTRUCTURA
664,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,18.746380883591666,OTROS
665,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,15.60727002719233,HÍDRICO
666,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,19.677720269214994,SOCIAL
667,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,18.912680719982188,PRODUCTIVO
668,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,20.438246881914115,INFRAESTRUCTURA
669,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,18.38196410453257,SOCIAL
670,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,19.07311009123375,INFRAESTRUCTURA
671,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,19.61080814145625,INFRAESTRUCTURA
672,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,18.756831500332915,INFRAESTRUCTURA
673,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,19.535822334571687,OTROS
674,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,15.89495209964411,HÍDRICO
675,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,17.45309671769066,SOCIAL
676,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,18.912680719982188,PRODUCTIVO
677,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,16.55772415423594,SOCIAL
678,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,19.441905888315283,INFRAESTRUCTURA
679,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,17.980498080638522,INFRAESTRUCTURA
680,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,18.39331205486121,INFRAESTRUCTURA
681,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,18.188638340037926,OTROS
682,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,18.943933302521984,HÍDRICO
683,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,18.912680719982188,PRODUCTIVO
684,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,15.353737497886025,SOCIAL
685,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,19.264400782991686,INFRAESTRUCTURA
686,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,19.571252771551187,INFRAESTRUCTURA
687,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.85408522074977,INFRAESTRUCTURA
688,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.57340183097003,HÍDRICO
689,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.242749535459705,OTROS
690,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.146243898250606,SOCIAL
691,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.912680719982188,PRODUCTIVO
692,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.420651413522233,SOCIAL
693,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,20.23473157108124,INFRAESTRUCTURA
694,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,20.515626472168165,INFRAESTRUCTURA
695,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,19.181486572986124,INFRAESTRUCTURA
696,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,15.830413578506539,OTROS
697,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,18.912680719982188,PRODUCTIVO
698,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,16.991935145149405,SOCIAL
699,2008,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,17.916976767615534,PRODUCTIVO
700,2008,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,19.594129905728007,SOCIAL
701,2008,Hidrometereológico,Alajuela,Los Chiles,11.03077976,-84.7171784157276,20.74528169950405,HÍDRICO
702,2008,Hidrometereológico,Alajuela,Los Chiles,11.03077976,-84.7171784157276,16.96104119660666,PRODUCTIVO
703,2008,Hidrometereológico,Alajuela,Los Chiles,11.03077976,-84.7171784157276,19.594129905728007,SOCIAL
704,2008,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,17.458915675720604,PRODUCTIVO
705,2008,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,19.594129905728007,SOCIAL
706,2008,Hidrometereológico,Alajuela,Upala,10.89936996,-85.0150304157286,18.33531507023177,PRODUCTIVO
707,2008,Hidrometereológico,Alajuela,Upala,10.89936996,-85.0150304157286,19.594129905728007,SOCIAL
708,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,17.365989642342186,INFRAESTRUCTURA
709,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,19.894367659404573,INFRAESTRUCTURA
710,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,18.145923926012316,SOCIAL
711,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,18.318648018387215,INFRAESTRUCTURA
712,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,19.04661917481886,INFRAESTRUCTURA
713,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,14.914122846632385,SOCIAL
714,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,14.316285845876763,OTROS
715,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,17.35866127624379,SOCIAL
716,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,15.93417281279739,OTROS
717,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,17.34585390530755,SOCIAL
718,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,15.903664040246131,OTROS
720,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,17.601418850505983,SOCIAL
722,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,16.824932992165255,SOCIAL
723,2008,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,16.34727582514603,SOCIAL
724,2008,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,16.34727582514603,SOCIAL
725,2008,Hidrometereológico,Puntarenas,Corredores,8.649398551,-82.9418857042138,18.96023542387406,SOCIAL
726,2008,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,15.612257568703368,OTROS
727,2008,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,16.34727582514603,SOCIAL
728,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,19.484529040184135,INFRAESTRUCTURA
729,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,19.12377825536548,INFRAESTRUCTURA
730,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,16.190416312537945,INFRAESTRUCTURA
731,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,16.141812177575638,OTROS
732,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,14.429137144525614,OTROS
733,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,16.34727582514603,SOCIAL
734,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,20.062101702239516,INFRAESTRUCTURA
735,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.58619518242994,INFRAESTRUCTURA
736,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,14.843700382335838,INFRAESTRUCTURA
737,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,19.485391480944795,OTROS
738,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,17.622173047734595,HÍDRICO
739,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,20.220739015995115,OTROS
740,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,19.221695295381316,PRODUCTIVO
741,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.06757086617813,OTROS
742,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,17.105960347098385,OTROS
743,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.314222270203537,SOCIAL
744,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,20.092341999566596,INFRAESTRUCTURA
745,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,18.449268200804276,INFRAESTRUCTURA
746,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,15.03928598958639,INFRAESTRUCTURA
747,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,17.327055996795295,OTROS
748,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,14.234220892822458,OTROS
749,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,17.29600224423932,SOCIAL
750,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,16.860032995687696,INFRAESTRUCTURA
751,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,17.80449460452855,OTROS
753,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,17.714104009255152,SOCIAL
754,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,18.019904625330334,INFRAESTRUCTURA
755,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,18.497641785088494,INFRAESTRUCTURA
756,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,17.578267600552792,INFRAESTRUCTURA
757,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,20.615680626266474,OTROS
758,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,19.90228528487658,HÍDRICO
759,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,16.15346279479561,OTROS
760,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,17.38745403631528,SOCIAL
761,2008,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,14.547878451677501,OTROS
762,2008,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,17.939020414593156,SOCIAL
763,2008,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,17.171361837859553,OTROS
764,2008,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,15.183159417060242,OTROS
765,2008,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,17.017268138155206,SOCIAL
766,2008,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,17.2867216321205,SOCIAL
767,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,18.665977099907707,INFRAESTRUCTURA
768,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,17.16541464523888,INFRAESTRUCTURA
769,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,15.830413578506539,INFRAESTRUCTURA
770,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,17.36442902239445,SOCIAL
771,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,20.313039411736536,INFRAESTRUCTURA
772,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,18.304146927696415,INFRAESTRUCTURA
773,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,18.29284737244248,INFRAESTRUCTURA
774,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,14.603967918328545,OTROS
775,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,17.937055220546345,SOCIAL
776,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,18.89691492294874,INFRAESTRUCTURA
777,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,16.11809565095832,INFRAESTRUCTURA
778,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,18.874936016229963,INFRAESTRUCTURA
779,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,18.59882692933584,OTROS
780,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,15.424948470398375,OTROS
781,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,17.820580930420423,SOCIAL
782,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,19.7263072020048,INFRAESTRUCTURA
783,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,19.848596779763074,INFRAESTRUCTURA
784,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,17.111347423968603,INFRAESTRUCTURA
785,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,17.98989782785991,OTROS
787,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,17.62008765258664,SOCIAL
788,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,21.43993460373731,INFRAESTRUCTURA
789,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,20.625653009181946,INFRAESTRUCTURA
790,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,19.718826718295553,OTROS
791,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,21.65029866535247,HÍDRICO
792,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,17.60784872044644,OTROS
793,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,16.413935904767815,OTROS
794,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,19.96691404199958,SOCIAL
795,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,20.123608999473806,INFRAESTRUCTURA
796,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,18.921456031864853,INFRAESTRUCTURA
797,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,17.216707939626428,OTROS
798,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,15.89495209964411,OTROS
799,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,17.815544440715133,SOCIAL
800,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,17.804044243872152,SOCIAL
801,2008,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,19.946413081932775,PRODUCTIVO
